YEAR,MONTH_NUM,STATE_NAME,TOTAL_FLIGHTS,TOTAL_CO2_EMISSIONS,CO2_PER_FLIGHT
2020,3,SPAIN,90507.0,770116.167,8.508912758129206
2020,3,SWEDEN,18333.0,171656.41,9.363247149948181
2020,3,SWITZERLAND,21160.0,276729.776,13.07796672967864
2020,3,TÜRKIYE,46625.0,692664.578,14.85607673994638
2020,3,UNITED KINGDOM,102769.0,1978777.269,19.254612470686688
2020,4,ALBANIA,150.0,507.426,3.38284
2020,4,ARMENIA,207.0,2517.713,12.162864734299518
2020,4,AUSTRIA,1851.0,23987.722,12.959331172339278
2020,4,BELGIUM,5078.0,204807.484,40.332312721543914
2020,4,BOSNIA AND HERZEGOVINA,202.0,856.123,4.238232673267327
2020,4,BULGARIA,1028.0,13302.732,12.940400778210117
2020,4,CROATIA,372.0,3333.184,8.960172043010754
2020,4,CYPRUS,417.0,10533.37,25.259880095923265
2020,4,DENMARK,1458.0,17671.312,12.120241426611798
2020,4,ESTONIA,377.0,1988.089,5.273445623342175
2020,4,FINLAND,1716.0,25884.529,15.084224358974359
2020,4,FRANCE,12371.0,236997.772,19.15752744321397
2020,4,GEORGIA,347.0,7734.52,22.289682997118156
2020,4,GERMANY,21873.0,671846.345,30.715784071686553
2020,4,GREECE,4419.0,20812.928,4.7098728219054085
2020,4,HUNGARY,1101.0,13141.887,11.936318801089918
2020,4,IRELAND,2672.0,40032.245,14.98212761976048
2020,4,ITALY,7653.0,112198.256,14.660689402848556
2020,4,LATVIA,338.0,2069.824,6.1237396449704145
2020,4,LITHUANIA,887.0,7784.45,8.776155580608794
2020,4,LUXEMBOURG,1120.0,104748.426,93.52538035714286
2020,4,MALTA,481.0,3960.951,8.234825363825363
2020,4,MONTENEGRO,70.0,367.549,5.250699999999999
2020,4,NETHERLANDS,5235.0,255241.294,48.75669417382999
2020,4,NORWAY,22901.0,49819.928,2.1754477097069995
2020,4,POLAND,2394.0,17653.363,7.374002923976609
2020,4,PORTUGAL,2103.0,26484.333,12.593596291012839
2020,4,ROMANIA,1198.0,17551.543,14.650703672787982
2020,4,SERBIA,544.0,7272.657,13.368854779411764
2020,4,SLOVAKIA,300.0,2263.855,7.5461833333333335
2020,4,SLOVENIA,526.0,2788.971,5.302226235741445
2020,4,SPAIN,10994.0,131956.436,12.002586501728214
2020,4,SWEDEN,2716.0,23197.342,8.540994845360824
2020,4,SWITZERLAND,2544.0,46882.671,18.428722877358492
2020,4,TÜRKIYE,4350.0,130628.402,30.029517701149427
2020,4,UNITED KINGDOM,15418.0,410791.445,26.643627253859126
2020,5,ALBANIA,222.0,1106.5990000000002,4.984680180180181
2020,5,ARMENIA,207.0,2311.543,11.166874396135267
2020,5,AUSTRIA,2752.0,28699.167,10.428476380813954
2020,5,BELGIUM,6277.0,238593.524,38.01075736816951
2020,5,BOSNIA AND HERZEGOVINA,170.0,623.193,3.6658411764705883
2020,5,BULGARIA,1426.0,21893.92,15.353380084151471
2020,5,CROATIA,641.0,2615.799,4.080809672386896
2020,5,CYPRUS,537.0,12745.25,23.734171322160147
2020,5,DENMARK,1609.0,26386.7,16.3994406463642
2020,5,ESTONIA,729.0,2293.0440000000003,3.145465020576132
2020,5,FINLAND,2010.0,37935.333,18.8733
2020,5,FRANCE,19852.0,346089.68,17.433491839613136
2020,5,GEORGIA,474.0,12899.04,27.213164556962028
2020,5,GERMANY,26385.0,753883.138,28.572413795717264
2020,5,GREECE,5700.0,25525.137,4.478094210526316
2020,5,HUNGARY,1325.0,15938.994,12.029429433962264
2020,5,IRELAND,2994.0,59902.454,20.00749966599866
2020,5,ITALY,9342.0,142651.63,15.269923999143654
2020,5,LATVIA,637.0,3136.297,4.923543171114599
2020,5,LITHUANIA,977.0,6204.146000000001,6.350200614124873
2020,5,LUXEMBOURG,1386.0,118697.697,85.64047402597403
2020,5,MALTA,561.0,4429.17,7.8951336898395725
2020,5,MONTENEGRO,71.0,361.09,5.085774647887324
2020,5,NETHERLANDS,8103.0,357214.296,44.08420288781932
2020,5,NORWAY,23632.0,61506.94,2.602697190250508
2020,5,POLAND,2858.0,22742.152,7.9573659902029386
2020,5,PORTUGAL,2870.0,36865.631,12.845167595818817
2020,5,ROMANIA,1349.0,13048.146,9.672458117123796
2020,5,SERBIA,757.0,6498.572,8.584639365918099
2020,5,SLOVAKIA,292.0,1790.237,6.130948630136986
2020,5,SLOVENIA,510.0,1509.985,2.960754901960784
2020,5,SPAIN,13261.0,176904.165,13.340182867053768
2020,5,SWEDEN,2935.0,27037.765,9.212185689948893
2020,5,SWITZERLAND,3867.0,72826.772,18.83288647530385
2020,5,TÜRKIYE,5592.0,187085.615,33.455939735336194
2020,5,UNITED KINGDOM,18473.0,562576.56,30.453990147783255
2020,6,ALBANIA,467.0,2204.733,4.721055674518202
2020,6,ARMENIA,282.0,3497.915,12.40395390070922
2020,6,AUSTRIA,5725.0,28924.839,5.052373624454148
2020,6,BELGIUM,8260.0,223893.793,27.10578607748184
2020,6,BOSNIA AND HERZEGOVINA,292.0,2887.101,9.887332191780823
2020,6,BULGARIA,2279.0,30081.068,13.199240017551558
2020,6,CROATIA,1279.0,8099.992,6.333066458170446
2020,6,CYPRUS,1133.0,16697.61,14.737519858781996
2020,6,DENMARK,3151.0,33436.91,10.611523325928278
2020,6,ESTONIA,1222.0,3894.08,3.186644844517185
2020,6,FINLAND,2762.0,36835.079,13.336379073135408
2020,6,FRANCE,40226.0,443925.262,11.035779396410282
2020,6,GEORGIA,529.0,11939.917,22.57073156899811
2020,6,GERMANY,38186.0,759489.685,19.889218168962447
2020,6,GREECE,11139.0,42507.478,3.8160946224975314
2020,6,HUNGARY,2265.0,19585.248,8.646908609271524
2020,6,IRELAND,4004.0,58256.391,14.549548201798203
2020,6,ITALY,16499.0,200924.446,12.177977210740044
2020,6,LATVIA,1489.0,7637.095,5.129009402283412
2020,6,LITHUANIA,1642.0,7842.931,4.77645006090134
2020,6,LUXEMBOURG,2204.0,111321.895,50.50902676950999
2020,6,MALTA,541.0,5167.36,9.551497227356746
2020,6,MONTENEGRO,200.0,1063.856,5.31928
2020,6,NETHERLANDS,11307.0,413140.128,36.538438843194484
2020,6,NORWAY,30028.0,77888.148,2.593850672705475
2020,6,POLAND,6144.0,33237.247,5.409708170572917
2020,6,PORTUGAL,5384.0,54179.675,10.063089710252601
2020,6,ROMANIA,2167.0,19044.189,8.78827365020766
2020,6,SERBIA,1949.0,10533.096,5.404359158542842
2020,6,SLOVAKIA,515.0,1942.769,3.772366990291262
2020,6,SLOVENIA,1092.0,1628.799,1.4915741758241758
2020,6,SPAIN,24281.0,170971.139,7.0413549277212635
2020,6,SWEDEN,4009.0,31782.323,7.927743327513095
2020,6,SWITZERLAND,7562.0,84598.336,11.18729648241206
2020,6,TÜRKIYE,20442.0,348689.303,17.057494521084042
2020,6,UNITED KINGDOM,23859.0,614938.939,25.773877320927113
2020,7,ALBANIA,1928.0,11300.977,5.8615025933609965
2020,7,ARMENIA,287.0,3860.707,13.451940766550523
2020,7,AUSTRIA,13003.0,73845.038,5.679076982234869
2020,7,BELGIUM,14921.0,279485.209,18.730997185175255
2020,7,BOSNIA AND HERZEGOVINA,430.0,4152.647,9.657318604651163
2020,7,BULGARIA,3327.0,51415.285,15.453948001202285
2020,7,CROATIA,2263.0,31727.993,14.020323906319044
2020,7,CYPRUS,3095.0,36787.005,11.885946688206785
2020,7,DENMARK,7252.0,72243.641,9.961892029784888
2020,7,ESTONIA,1704.0,7705.038,4.5217359154929575
2020,7,FINLAND,4287.0,44223.399,10.315698390482854
2020,7,FRANCE,84925.0,747906.281,8.806668012952604
2020,7,GEORGIA,584.0,12555.508,21.499157534246574
2020,7,GERMANY,69467.0,1044906.52,15.041768321649128
2020,7,GREECE,32188.0,222363.875,6.908284919845905
2020,7,HUNGARY,4613.0,33859.477,7.340012356384132
2020,7,IRELAND,9161.0,92354.568,10.081275843248553
2020,7,ITALY,43897.0,444780.576,10.132368407863863
2020,7,LATVIA,3266.0,19210.564,5.881985303123086
2020,7,LITHUANIA,2903.0,17297.043,5.958333792628316
2020,7,LUXEMBOURG,3718.0,123339.681,33.17366352877891
2020,7,MALTA,2147.0,16417.11,7.646534699580811
2020,7,MONTENEGRO,609.0,5045.801,8.285387520525452
2020,7,NETHERLANDS,20468.0,540834.174,26.423401113933945
2020,7,NORWAY,39155.0,115798.27,2.957432511812029
2020,7,POLAND,17953.0,115454.76,6.430945245919902
2020,7,PORTUGAL,16777.0,146169.733,8.712507182452168
2020,7,ROMANIA,4880.0,60120.027,12.319677663934426
2020,7,SERBIA,3318.0,19170.553,5.777743520192887
2020,7,SLOVAKIA,881.0,3649.764,4.1427514188422245
2020,7,SLOVENIA,1269.0,2643.556,2.0831804570527974
2020,7,SPAIN,91031.0,528440.865,5.80506492293834
2020,7,SWEDEN,6972.0,57295.579,8.217954532415375
2020,7,SWITZERLAND,16333.0,151964.744,9.304153799057124
2020,7,TÜRKIYE,38987.0,566549.878,14.531763870007952
2020,7,UNITED KINGDOM,55296.0,862076.439,15.59021337890625
2020,8,ALBANIA,2280.0,13321.763,5.84287850877193
2020,8,ARMENIA,435.0,5453.344,12.536422988505747
2020,8,AUSTRIA,15955.0,92872.198,5.820883610153557
2020,8,BELGIUM,16062.0,299467.902,18.644496451251403
2020,8,BOSNIA AND HERZEGOVINA,497.0,4976.153,10.012380281690142
2020,8,BULGARIA,3407.0,51674.557,15.167172585852656
2020,8,CROATIA,2449.0,48020.277,19.608116374030217
2020,8,CYPRUS,3954.0,47652.798,12.051795144157815
2020,8,DENMARK,8582.0,81983.199,9.5529246096481
2020,8,ESTONIA,1750.0,7164.817,4.094181142857143
2020,8,FINLAND,5340.0,54742.04,10.251318352059926
2020,8,FRANCE,99248.0,899694.495,9.065114611881347
2020,8,GEORGIA,634.0,12116.23,19.11077287066246
2020,8,GERMANY,79112.0,1166238.76,14.741616442511882
2020,8,GREECE,43916.0,343637.813,7.82488871937335
2020,8,HUNGARY,5089.0,38761.451,7.616712713696208
2020,8,IRELAND,10923.0,107746.418,9.864178156184199
2020,8,ITALY,57998.0,565994.729,9.758866322976655
2020,8,LATVIA,3578.0,18877.171,5.275900223588597
2020,8,LITHUANIA,3389.0,20690.324,6.105141339628209
2020,8,LUXEMBOURG,3747.0,126847.9,33.853189218041095
2020,8,MALTA,3277.0,25703.553,7.84362313091242
2020,8,MONTENEGRO,625.0,6931.113,11.0897808
2020,8,NETHERLANDS,27307.0,597465.504,21.879573149741823
2020,8,NORWAY,40295.0,122660.633,3.044065839434173
2020,8,POLAND,22612.0,150067.85,6.636646470900407
2020,8,PORTUGAL,23835.0,215196.398,9.028588126704426
2020,8,ROMANIA,5633.0,71399.436,12.67520610687023
2020,8,SERBIA,3415.0,20911.401,6.123397071742314
2020,8,SLOVAKIA,1111.0,6526.433,5.874377137713771
2020,8,SLOVENIA,1437.0,3042.0350000000003,2.116934585942937
2020,8,SPAIN,117692.0,697484.9400000001,5.926358121197703
2020,8,SWEDEN,8531.0,71864.088,8.423876216152856
2020,8,SWITZERLAND,18775.0,170027.833,9.056076324900134
2020,8,TÜRKIYE,52225.0,782320.819,14.979814629009095
2020,8,UNITED KINGDOM,80363.0,1121783.759,13.958958214601248
2020,9,ALBANIA,1699.0,9504.529,5.594190111830489
2020,9,ARMENIA,595.0,6850.911,11.514136134453782
2020,9,AUSTRIA,14685.0,82021.285,5.585378617637045
2020,9,BELGIUM,13679.0,274356.16000000003,20.056740989838442
2020,9,BOSNIA AND HERZEGOVINA,464.0,3694.947,7.9632478448275865
2020,9,BULGARIA,3206.0,43248.679,13.48991859014348
2020,9,CROATIA,2062.0,26265.29,12.737774005819594
2020,9,CYPRUS,3655.0,50121.309,13.713080437756497
2020,9,DENMARK,8370.0,84722.966,10.12221816009558
2020,9,ESTONIA,1726.0,6371.021000000001,3.691205677867903
2020,9,FINLAND,4209.0,46261.674,10.991131860299358
2020,9,FRANCE,89731.0,811380.454,9.042365002061718
2020,9,GEORGIA,760.0,14142.961,18.609159210526315
2020,9,GERMANY,78051.0,1118639.896,14.33216609652663
2020,9,GREECE,33229.0,264198.495,7.950840982274519
2020,9,HUNGARY,2939.0,23898.877,8.131635590336849
2020,9,IRELAND,9127.0,95634.41,10.478186698805741
2020,9,ITALY,48702.0,480895.805,9.874251673442568
2020,9,LATVIA,3384.0,18650.333,5.511327718676123
2020,9,LITHUANIA,2994.0,17205.774,5.746751503006013
2020,9,LUXEMBOURG,3625.0,131788.655,36.35549103448276
2020,9,MALTA,2600.0,20986.667,8.071795
2020,9,MONTENEGRO,636.0,5877.362,9.241135220125786
2020,9,NETHERLANDS,26027.0,555527.443,21.344274906827525
2020,9,NORWAY,42393.0,126828.221,2.991725544311561
2020,9,POLAND,19767.0,120897.606,6.116133252390347
2020,9,PORTUGAL,20687.0,197315.901,9.53815927877411
2020,9,ROMANIA,5015.0,61760.952,12.315244666001993
2020,9,SERBIA,3309.0,18698.699,5.650860985191901
2020,9,SLOVAKIA,797.0,4980.295,6.248801756587202
2020,9,SLOVENIA,1312.0,2551.092,1.9444298780487805
2020,9,SPAIN,84779.0,531274.396,6.266580120076905
2020,9,SWEDEN,9590.0,72320.199,7.541209489051094
2020,9,SWITZERLAND,15526.0,152346.331,9.812336145819915
2020,9,TÜRKIYE,52488.0,798283.884,15.208883630544124
2020,9,UNITED KINGDOM,75468.0,1129589.139,14.967789513436157
2020,10,ALBANIA,1502.0,7139.0740000000005,4.753045272969374
2020,10,ARMENIA,787.0,8890.001,11.296062261753494
2020,10,AUSTRIA,11729.0,67225.114,5.731529883195498
2020,10,BELGIUM,12988.0,276659.775,21.30118378503234
2020,10,BOSNIA AND HERZEGOVINA,504.0,3348.188,6.643230158730159
2020,10,BULGARIA,3098.0,36996.369,11.942017107811491
2020,10,CROATIA,1801.0,11063.442,6.142943920044419
2020,10,CYPRUS,3458.0,46176.037,13.353394158473105
2020,10,DENMARK,7446.0,81050.882,10.88515739994628
2020,10,ESTONIA,1456.0,5001.917,3.4353825549450554
2020,10,FINLAND,4018.0,48975.719,12.189078894972623
2020,10,FRANCE,79626.0,818984.971,10.285396365508754
2020,10,GEORGIA,637.0,11518.801,18.08289010989011
2020,10,GERMANY,73083.0,1133479.743,15.509485694347523
2020,10,GREECE,24492.0,192694.709,7.867659194839131
2020,10,HUNGARY,2329.0,20807.387,8.93404336625161
2020,10,IRELAND,7485.0,83686.274,11.180530928523714
2020,10,ITALY,43134.0,437887.234,10.15178824129457
2020,10,LATVIA,2617.0,14669.58,5.605494841421475
2020,10,LITHUANIA,2290.0,12676.209,5.535462445414847
2020,10,LUXEMBOURG,3552.0,147863.08000000002,41.62811936936937
2020,10,MALTA,2140.0,16829.995,7.8644836448598126
2020,10,MONTENEGRO,564.0,3245.755,5.75488475177305
2020,10,NETHERLANDS,22788.0,566254.241,24.848790635422155
2020,10,NORWAY,42060.0,120315.319,2.8605639324774135
2020,10,POLAND,16825.0,102652.657,6.101198038632987
2020,10,PORTUGAL,18541.0,186161.388,10.040525753734967
2020,10,ROMANIA,4604.0,50265.127,10.917707862728063
2020,10,SERBIA,3354.0,20655.044,6.158331544424568
2020,10,SLOVAKIA,671.0,4171.945000000001,6.217503725782415
2020,10,SLOVENIA,1038.0,1886.757,1.8176849710982659
2020,10,SPAIN,71372.0,474725.271,6.651421720002242
2020,10,SWEDEN,9869.0,75748.443,7.675391934339852
2020,10,SWITZERLAND,13374.0,151512.645,11.328895244504261
2020,10,TÜRKIYE,52214.0,790929.3200000001,15.147840042900373
2020,10,UNITED KINGDOM,66540.0,1114117.173,16.743570378719568
2020,11,ALBANIA,1241.0,5085.959,4.098274778404512
2020,11,ARMENIA,681.0,15813.746,23.221359765051393
2020,11,AUSTRIA,7079.0,47057.577,6.6474893346517865
2020,11,BELGIUM,10442.0,283908.87,27.189127561769777
2020,11,BOSNIA AND HERZEGOVINA,446.0,2752.335,6.17115470852018
2020,11,BULGARIA,2140.0,25196.975,11.774287383177569
2020,11,CROATIA,1587.0,6343.0560000000005,3.9968846880907374
2020,11,CYPRUS,1749.0,22302.695,12.75168381932533
2020,11,DENMARK,5109.0,66152.155,12.948161088275592
2020,11,ESTONIA,1319.0,6092.475,4.619010614101592
2020,11,FINLAND,3962.0,53351.006,13.465675416456335
2020,11,FRANCE,48136.0,629814.167,13.084056984377597
2020,11,GEORGIA,750.0,17927.753,23.903670666666667
2020,11,GERMANY,48335.0,1014304.012,20.98487663184028
2020,11,GREECE,9684.0,55257.597,5.70607156133829
2020,11,HUNGARY,1834.0,18296.909,9.976504362050163
2020,11,IRELAND,5146.0,59747.9,11.610551884959191
2020,11,ITALY,26326.0,327427.486,12.437418749525182
2020,11,LATVIA,1962.0,10057.071,5.125928134556575
2020,11,LITHUANIA,1661.0,8163.889,4.915044551475015
2020,11,LUXEMBOURG,2899.0,148623.033,51.266999999999996
2020,11,MALTA,1389.0,10596.524,7.628886969042476
2020,11,MONTENEGRO,394.0,1730.4350000000002,4.391967005076142
2020,11,NETHERLANDS,17618.0,535224.411,30.379408048586672
2020,11,NORWAY,37692.0,102402.86,2.716832749655099
2020,11,POLAND,10579.0,63039.266,5.958905945741564
2020,11,PORTUGAL,11648.0,126477.881,10.858334563873626
2020,11,ROMANIA,3058.0,26500.457,8.665944081098758
2020,11,SERBIA,2565.0,18206.789,7.098163352826511
2020,11,SLOVAKIA,466.0,2752.309,5.906242489270387
2020,11,SLOVENIA,691.0,1467.202,2.1233024602026047
2020,11,SPAIN,52518.0,360402.883,6.862463974256445
2020,11,SWEDEN,7824.0,60309.648,7.708288343558283
2020,11,SWITZERLAND,8829.0,120885.5,13.69186770868728
2020,11,TÜRKIYE,41725.0,623061.377,14.932567453565008
2020,11,UNITED KINGDOM,38193.0,898437.853,23.52362613567931
2020,12,ALBANIA,1055.0,5212.267,4.940537440758294
2020,12,ARMENIA,744.0,11982.561,16.105592741935485
2020,12,AUSTRIA,7085.0,49183.794,6.941961044460127
2020,12,BELGIUM,11866.0,299450.823,25.23603767065565
2020,12,BOSNIA AND HERZEGOVINA,381.0,2871.657,7.537157480314961
2020,12,BULGARIA,2408.0,29601.817000000003,12.293113372093025
2020,12,CROATIA,1390.0,5467.339,3.9333374100719425
2020,12,CYPRUS,1620.0,20501.707,12.655374691358023
2020,12,DENMARK,5190.0,64139.796,12.358342196531792
2020,12,ESTONIA,1335.0,5106.975,3.8254494382022473
2020,12,FINLAND,3846.0,53122.944,13.81251794071763
2020,12,FRANCE,60668.0,784089.209,12.924263351354917
2020,12,GEORGIA,757.0,18986.654,25.08144517833553
2020,12,GERMANY,47819.0,1045537.608,21.864480813065935
2020,12,GREECE,9206.0,49227.652,5.347344340647404
2020,12,HUNGARY,1956.0,18319.011,9.36554754601227
2020,12,IRELAND,5538.0,63751.107,11.511575839653306
2020,12,ITALY,26558.0,316471.353,11.916234392650049
2020,12,LATVIA,2142.0,11638.822,5.433623716153128
2020,12,LITHUANIA,1636.0,8471.146,5.177962102689487
2020,12,LUXEMBOURG,2958.0,150866.035,51.002716362407035
2020,12,MALTA,1330.0,8949.122000000001,6.728663157894737
2020,12,MONTENEGRO,385.0,1733.9920000000002,4.503875324675326
2020,12,NETHERLANDS,18105.0,547247.828,30.226336813035072
2020,12,NORWAY,34787.0,99562.534,2.862061517233449
2020,12,POLAND,10812.0,71581.251,6.620537458379578
2020,12,PORTUGAL,12979.0,142125.156,10.950393404730718
2020,12,ROMANIA,3392.0,36546.533,10.77433166273585
2020,12,SERBIA,2403.0,15187.261,6.320125260091553
2020,12,SLOVAKIA,548.0,3170.452,5.785496350364964
2020,12,SLOVENIA,708.0,1771.604,2.502265536723164
2020,12,SPAIN,60978.0,424140.786,6.955636229459806
2020,12,SWEDEN,7134.0,59163.823,8.293218811326044
2020,12,SWITZERLAND,11466.0,139410.892,12.158633525204953
2020,12,TÜRKIYE,35545.0,591315.105,16.635676044450697
2020,12,UNITED KINGDOM,45691.0,996281.595,21.804766693659584
2021,1,ALBANIA,1043.0,4879.1484,4.677994630872483
2021,1,ARMENIA,688.0,8157.91375,11.85743277616279
2021,1,AUSTRIA,6120.0,46703.9983,7.63137227124183
2021,1,BELGIUM,10220.0,274233.83305,26.833056071428572
2021,1,BOSNIA AND HERZEGOVINA,390.0,2594.60025,6.652821153846154
2021,1,BULGARIA,2165.0,26254.60405,12.126837898383373
2021,1,CROATIA,1370.0,5109.584,3.7296233576642335
2021,1,CYPRUS,1246.0,16613.39995,13.333386797752809
2021,1,DENMARK,4107.0,54200.89675,13.197199111273436
2021,1,ESTONIA,1140.0,3872.3184,3.3967705263157897
2021,1,FINLAND,3735.0,46255.1163,12.384234618473895
2021,1,FRANCE,60171.0,757434.31275,12.588029328912599
2021,1,GEORGIA,540.0,11761.7216,21.780965925925926
2021,1,GERMANY,41563.0,981455.05235,23.613672072516422
2021,1,GREECE,9336.0,46167.9062,4.945148479005998
2021,1,HUNGARY,1714.0,17433.4137,10.171186522753793
2021,1,IRELAND,5233.0,61861.2187,11.82136799159182
2021,1,ITALY,23980.0,277629.0698,11.577525846538782
2021,1,LATVIA,1659.0,9488.6757,5.719515189873418
2021,1,LITHUANIA,1515.0,7663.230100000001,5.058237689768977
2021,1,LUXEMBOURG,2614.0,138462.12145,52.96944202371844
2021,1,MALTA,1215.0,7450.667200000001,6.132236378600823
2021,1,MONTENEGRO,301.0,1167.7876,3.879693023255814
2021,1,NETHERLANDS,16319.0,521065.81235,31.930008722960967
2021,1,NORWAY,33367.0,89911.8365,2.694633515149699
2021,1,POLAND,9555.0,63352.4159,6.6302894714809
2021,1,PORTUGAL,11010.0,116613.09765,10.591562002724796
2021,1,ROMANIA,3591.0,37356.2335,10.402738373712058
2021,1,SERBIA,2162.0,13359.6139,6.179284875115634
2021,1,SLOVAKIA,476.0,3034.30355,6.374587289915967
2021,1,SLOVENIA,738.0,1698.4477000000002,2.301419647696477
2021,1,SPAIN,48142.0,366865.7784,7.620493091271655
2021,1,SWEDEN,6099.0,53419.43835,8.758720831283817
2021,1,SWITZERLAND,9990.0,129998.99175,13.012912087087088
2021,1,TÜRKIYE,35878.0,594242.66295,16.56287036484754
2021,1,UNITED KINGDOM,32387.0,765614.32205,23.639556675517955
2021,2,ALBANIA,967.0,3954.4657,4.089416442605998
2021,2,ARMENIA,867.0,10419.365,12.017722029988466
2021,2,AUSTRIA,5639.0,38915.9081,6.901207323993616
2021,2,BELGIUM,9321.0,250095.9496,26.831450445231198
2021,2,BOSNIA AND HERZEGOVINA,324.0,1921.3059,5.929956481481482
2021,2,BULGARIA,1765.0,21079.1729,11.94287416430595
2021,2,CROATIA,1244.0,4900.77075,3.9395263263665594
2021,2,CYPRUS,1205.0,15307.43295,12.703263858921161
2021,2,DENMARK,2840.0,49549.0555,17.446850528169016
2021,2,ESTONIA,1008.0,3524.8267,3.496851884920635
2021,2,FINLAND,3305.0,44910.91725,13.58877980332829
2021,2,FRANCE,53327.0,625913.0193,11.737262911845782
2021,2,GEORGIA,658.0,11635.15185,17.682601595744682
2021,2,GERMANY,36128.0,868484.09875,24.039085992858723
2021,2,GREECE,8229.0,37451.2498,4.5511301251670915
2021,2,HUNGARY,1635.0,14881.1427,9.10161633027523
2021,2,IRELAND,3868.0,48573.34025,12.557740498965874
2021,2,ITALY,19934.0,251985.3391,12.640982196247618
2021,2,LATVIA,1105.0,4966.5401,4.4946064253393665
2021,2,LITHUANIA,1384.0,6349.49475,4.58778522398844
2021,2,LUXEMBOURG,2193.0,129428.1268,59.018753670770636
2021,2,MALTA,1011.0,6134.48315,6.06773803165183
2021,2,MONTENEGRO,302.0,1075.21525,3.560315397350993
2021,2,NETHERLANDS,12227.0,443251.9652,36.251898683242004
2021,2,NORWAY,29069.0,72982.19985,2.5106539561044414
2021,2,POLAND,7010.0,45438.40055,6.481940164051355
2021,2,PORTUGAL,6216.0,64533.50075,10.381837314993565
2021,2,ROMANIA,3109.0,27388.76045,8.809508025088453
2021,2,SERBIA,2015.0,15742.6119,7.812710620347395
2021,2,SLOVAKIA,440.0,2640.21915,6.000498068181818
2021,2,SLOVENIA,775.0,2120.13685,2.7356604516129033
2021,2,SPAIN,39390.0,310537.3426,7.883659370398577
2021,2,SWEDEN,5177.0,44104.8734,8.519388333011396
2021,2,SWITZERLAND,7908.0,117622.45975,14.873856822205362
2021,2,TÜRKIYE,34070.0,542824.81165,15.932633156736133
2021,2,UNITED KINGDOM,24634.0,632903.32195,25.69226767678818
2021,3,ALBANIA,1130.0,5118.939,4.5300345132743365
2021,3,ARMENIA,1105.0,13334.03215,12.066997420814479
2021,3,AUSTRIA,7362.0,49806.616,6.765364846509101
2021,3,BELGIUM,10107.0,286795.26045,28.375903873552982
2021,3,BOSNIA AND HERZEGOVINA,480.0,2976.0716,6.200149166666667
2021,3,BULGARIA,2134.0,24323.0532,11.397869353327085
2021,3,CROATIA,1620.0,5991.564200000001,3.698496419753087
2021,3,CYPRUS,1606.0,17777.4004,11.06936513075965
2021,3,DENMARK,3711.0,64147.04675,17.28564989221234
2021,3,ESTONIA,1217.0,5446.86765,4.4756513147082995
2021,3,FINLAND,3591.0,54772.70245,15.252771498189919
2021,3,FRANCE,58815.0,682901.64245,11.611011518320158
2021,3,GEORGIA,1028.0,19596.34075,19.062588278210114
2021,3,GERMANY,46476.0,1032631.5658,22.218598110852913
2021,3,GREECE,9928.0,47502.7457,4.7847245870265915
2021,3,HUNGARY,1900.0,19789.2103,10.415373842105263
2021,3,IRELAND,4741.0,57586.72115,12.146534728960134
2021,3,ITALY,24748.0,295790.42625,11.95209415912397
2021,3,LATVIA,1518.0,7229.34595,4.762414986824769
2021,3,LITHUANIA,1688.0,8351.91955,4.947819638625592
2021,3,LUXEMBOURG,2538.0,149338.5617,58.84104085894405
2021,3,MALTA,1089.0,7282.22205,6.687072589531681
2021,3,MONTENEGRO,368.0,1447.11945,3.9323898097826087
2021,3,NETHERLANDS,15594.0,499707.31025,32.04484482813903
2021,3,NORWAY,34163.0,85557.3444,2.504386160466001
2021,3,POLAND,9224.0,63049.6869,6.8353953707718995
2021,3,PORTUGAL,7519.0,82058.5341,10.913490371059982
2021,3,ROMANIA,3728.0,33456.2246,8.974309173819742
2021,3,SERBIA,2471.0,14523.5025,5.877580938891137
2021,3,SLOVAKIA,432.0,2694.33125,6.2368778935185185
2021,3,SLOVENIA,939.0,1922.85815,2.04777225772098
2021,3,SPAIN,51422.0,370811.85815,7.211152000116681
2021,3,SWEDEN,6185.0,51049.8163,8.253810234438157
2021,3,SWITZERLAND,9530.0,131296.5813,13.777185865687303
2021,3,TÜRKIYE,43904.0,685150.43405,15.605649463602406
2021,3,UNITED KINGDOM,30478.0,762742.9366,25.026016687446685
2021,4,ALBANIA,1205.0,6162.00165,5.1136943153526975
2021,4,ARMENIA,1186.0,13184.451,11.116737774030353
2021,4,AUSTRIA,8719.0,67376.2407,7.727519291203119
2021,4,BELGIUM,11088.0,304259.8772,27.440465115440116
2021,4,BOSNIA AND HERZEGOVINA,532.0,3412.73835,6.414921710526316
2021,4,BULGARIA,2391.0,30643.20575,12.816062630698452
2021,4,CROATIA,1822.0,8368.28425,4.592911223929748
2021,4,CYPRUS,2116.0,23173.6228,10.951617580340265
2021,4,DENMARK,4141.0,63757.95365,15.396752873702004
2021,4,ESTONIA,1330.0,6127.49375,4.607138157894736
2021,4,FINLAND,3371.0,51851.1579,15.381536013052505
2021,4,FRANCE,56932.0,660645.29195,11.6041117815991
2021,4,GEORGIA,1282.0,23452.6257,18.29377979719189
2021,4,GERMANY,51545.0,1099623.44885,21.33327090600446
2021,4,GREECE,11756.0,56961.43475,4.845307481286151
2021,4,HUNGARY,2005.0,20723.27705,10.335799027431422
2021,4,IRELAND,4785.0,58546.32595,12.235386823406479
