YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2016,7,BELGIUM,EB,371984.749,15476,False
2016,7,BOSNIA AND HERZEGOVINA,LQ,9742.863,768,False
2016,7,BULGARIA,LB,119377.419,6684,False
2016,7,CANARY ISLANDS,GC,286471.42,14754,False
2016,7,CROATIA,LD,82035.956,7550,False
2016,7,CYPRUS,LC,116765.567,4469,False
2016,7,CZECHIA,LK,120176.86,8084,False
2016,7,DENMARK,EK,291176.617,16260,True
2016,7,FINLAND,EF,180526.932,8361,False
2016,7,FRANCE,LF,1987649.809,94722,False
2016,7,GEORGIA,UG,30991.258,1672,False
2016,7,GERMANY,ED,2726175.989,103986,False
2016,7,GREECE,LG,577684.483,35171,False
2016,7,HUNGARY,LH,76322.79000000001,5043,False
2016,7,ICELAND,BI,61039.308,2567,False
2016,7,IRELAND,EI,282693.849,13437,False
2016,7,ITALY,LI,1364993.425,81261,False
2016,7,KOSOVO,BK,11907.471,869,False
2016,7,LATVIA,EV,33844.662,3061,False
2016,7,LITHUANIA,EY,27477.536,2478,False
2016,7,LUXEMBOURG,EL,122534.736,2915,False
2016,7,MALTA,LM,42227.287,2349,False
2016,7,"MOLDOVA, REPUBLIC OF",LU,15932.401,1143,False
2016,7,MONACO,LN,64.063,96,False
2016,7,MONTENEGRO,LY,22286.828,1803,False
2016,7,NETHERLANDS,EH,1013172.988,28676,False
2016,7,NORTH MACEDONIA,LW,10841.869,887,False
2016,7,NORWAY,EN,283734.966,31434,True
2016,7,POLAND,EP,236111.691,17579,False
2016,7,PORTUGAL,LP,422990.304,20426,True
2016,7,ROMANIA,LR,110042.76,7874,False
2016,7,SERBIA,LY,36904.855,3381,False
2016,7,SLOVAKIA,LZ,20966.79,1813,False
2016,7,SLOVENIA,LJ,11359.148,1528,False
2016,7,SPAIN,LE,1706104.009,84644,False
2016,7,SWEDEN,ES,278517.201,20732,False
2016,7,SWITZERLAND,LS,502740.853,23226,False
2016,7,TÜRKIYE,LT,1343212.889,63059,False
2016,7,UNITED KINGDOM,EG,3403457.359,117902,True
2016,8,ALBANIA,LA,12157.049,1178,False
2016,8,ARMENIA,UD,20531.003,1014,False
2016,8,AUSTRIA,LO,231288.54,15101,False
2016,8,BELGIUM,EB,366334.213,14882,False
2016,8,BOSNIA AND HERZEGOVINA,LQ,10207.293,798,False
2016,8,BULGARIA,LB,117245.63,6536,False
2016,8,CANARY ISLANDS,GC,293667.749,15294,False
2016,8,CROATIA,LD,78176.964,7435,False
2016,8,CYPRUS,LC,115756.446,4443,False
2016,8,CZECHIA,LK,119923.57,8190,False
2016,8,DENMARK,EK,270046.915,16855,True
2016,8,FINLAND,EF,185130.94,9641,False
2016,8,FRANCE,LF,1973374.301,86520,False
2016,8,GEORGIA,UG,34480.762,1762,False
2016,8,GERMANY,ED,2707215.907,101927,False
2016,8,GREECE,LG,578552.81,35812,False
2016,8,HUNGARY,LH,75373.107,4865,False
2016,8,ICELAND,BI,61684.513,2503,False
2016,8,IRELAND,EI,271422.455,13000,False
2016,8,ITALY,LI,1353297.191,79175,False
2016,8,KOSOVO,BK,12872.393,930,False
2016,8,LATVIA,EV,34886.298,3142,False
2016,8,LITHUANIA,EY,27615.097,2468,False
2016,8,LUXEMBOURG,EL,120083.823,2773,False
2016,8,MALTA,LM,41780.311,2388,False
2016,8,"MOLDOVA, REPUBLIC OF",LU,16665.29,1198,False
2016,8,MONACO,LN,57.645,89,False
2016,8,MONTENEGRO,LY,21988.29,1758,False
2016,8,NETHERLANDS,EH,1013067.913,28596,False
2016,8,NORTH MACEDONIA,LW,10839.745,891,False
2016,8,NORWAY,EN,275900.754,34752,True
2016,8,POLAND,EP,234980.959,17696,False
2016,8,PORTUGAL,LP,425070.06,20609,True
2016,8,ROMANIA,LR,114052.83,8106,False
2016,8,SERBIA,LY,37843.785,3420,False
2016,8,SLOVAKIA,LZ,20204.309,1758,False
2016,8,SLOVENIA,LJ,11451.86,1571,False
