YEAR,MONTH_NUM,STATE_NAME,TOTAL_FLIGHTS,TOTAL_CO2_EMISSIONS
2018,3,GREECE,22089.0,150650.305
2018,3,HUNGARY,8695.0,70950.249
2018,3,ICELAND,,46411.627
2018,3,IRELAND,21381.0,218262.45
2018,3,ISRAEL,11896.0,
2018,3,ITALY,90878.0,1029544.8
2018,3,KOSOVO,,8670.065
2018,3,LATVIA,6400.0,33422.961
2018,3,LIECHTENSTEIN,,0.532
2018,3,LITHUANIA,4720.0,28674.763
2018,3,LUXEMBOURG,6030.0,148262.577
2018,3,MALTA,4108.0,35045.086
2018,3,MOLDOVA,1957.0,
2018,3,"MOLDOVA, REPUBLIC OF",,12960.384
2018,3,MONACO,,11.713
2018,3,MONTENEGRO,953.0,5552.856000000001
2018,3,MOROCCO,14854.0,
2018,3,NETHERLANDS,45170.0,895833.555
2018,3,NORTH MACEDONIA,,9499.895
2018,3,NORWAY,58716.0,248651.466
2018,3,POLAND,32200.0,220274.903
2018,3,PORTUGAL,31376.0,348731.916
2018,3,REPUBLIC OF NORTH MACEDONIA,1372.0,
2018,3,ROMANIA,9764.0,104404.995
2018,3,SERBIA,4768.0,28915.801
2018,3,SLOVAKIA,1571.0,10849.076
2018,3,SLOVENIA,2771.0,9285.841
2018,3,SPAIN,152972.0,1229996.944
2018,3,SWEDEN,31947.0,294287.735
2018,3,SWITZERLAND,38553.0,466533.175
2018,3,TÜRKIYE,80050.0,1105694.127
2018,3,UKRAINE,7084.0,
2018,3,UNITED KINGDOM,164966.0,2876143.324
2018,4,ALBANIA,1994.0,10718.944
2018,4,ARMENIA,1900.0,19852.298000000003
2018,4,AUSTRIA,27602.0,219987.049
2018,4,BELGIUM,28901.0,388584.903
2018,4,BOSNIA AND HERZEGOVINA,1030.0,8522.025
2018,4,BULGARIA,5168.0,49022.529
2018,4,CANARY ISLANDS,,302096.487
2018,4,CROATIA,3346.0,40042.088
2018,4,CYPRUS,6806.0,84550.477
2018,4,CZECH REPUBLIC,13383.0,
2018,4,CZECHIA,,100312.796
2018,4,DENMARK,22403.0,243909.442
2018,4,ESTONIA,3695.0,17648.513
2018,4,FINLAND,15736.0,195797.628
2018,4,FRANCE,152619.0,1724810.923
2018,4,GEORGIA,3096.0,34508.788
2018,4,GERMANY,173181.0,2481399.014
2018,4,GREECE,31362.0,242328.154
2018,4,HUNGARY,9379.0,78574.909
2018,4,ICELAND,,47323.348
2018,4,IRELAND,24366.0,261551.116
2018,4,ISRAEL,13372.0,
2018,4,ITALY,99219.0,1164916.497
2018,4,KOSOVO,,10007.554
2018,4,LATVIA,6914.0,36332.753
2018,4,LITHUANIA,5138.0,33175.024
2018,4,LUXEMBOURG,6483.0,142772.603
2018,4,MALTA,4999.0,43016.871
2018,4,MOLDOVA,2206.0,
2018,4,"MOLDOVA, REPUBLIC OF",,15076.115000000002
2018,4,MONACO,,15.991
2018,4,MONTENEGRO,1049.0,8061.555
2018,4,MOROCCO,15331.0,
2018,4,NETHERLANDS,47225.0,932999.601
2018,4,NORTH MACEDONIA,,10367.685
2018,4,NORWAY,62675.0,251340.897
2018,4,POLAND,34050.0,233036.968
2018,4,PORTUGAL,36406.0,401950.039
2018,4,REPUBLIC OF NORTH MACEDONIA,1452.0,
2018,4,ROMANIA,10481.0,113994.946
2018,4,SERBIA,5265.0,32545.775
2018,4,SLOVAKIA,1735.0,12624.811
2018,4,SLOVENIA,3160.0,10932.913
2018,4,SPAIN,171028.0,1436794.311
2018,4,SWEDEN,32540.0,276132.123
2018,4,SWITZERLAND,38231.0,470289.482
2018,4,TÜRKIYE,85768.0,1203288.416
2018,4,UKRAINE,7551.0,
2018,4,UNITED KINGDOM,175589.0,3010543.721
2018,5,ALBANIA,2046.0,11194.048
2018,5,ARMENIA,1914.0,20349.749
2018,5,AUSTRIA,29485.0,235070.183
2018,5,BELGIUM,30215.0,406920.287
2018,5,BOSNIA AND HERZEGOVINA,1011.0,7657.855
2018,5,BULGARIA,5380.0,67360.977
2018,5,CANARY ISLANDS,,257020.407
2018,5,CROATIA,3958.0,69209.20300000001
2018,5,CYPRUS,8387.0,112792.267
2018,5,CZECH REPUBLIC,14271.0,
2018,5,CZECHIA,,115998.622
2018,5,DENMARK,24181.0,266660.238
2018,5,ESTONIA,4318.0,20686.136
2018,5,FINLAND,17078.0,209687.894
2018,5,FRANCE,164592.0,1867808.822
2018,5,GEORGIA,3179.0,38552.74
2018,5,GERMANY,187728.0,2693266.655
2018,5,GREECE,49211.0,465195.411
2018,5,HUNGARY,9995.0,89966.265
2018,5,ICELAND,,67860.85
2018,5,IRELAND,27067.0,296811.443
2018,5,ISRAEL,13327.0,
2018,5,ITALY,106404.0,1265411.239
2018,5,KOSOVO,,9757.794
2018,5,LATVIA,7601.0,41778.516
2018,5,LITHUANIA,5814.0,37236.463
2018,5,LUXEMBOURG,6768.0,144095.286
2018,5,MALTA,5433.0,46922.36
2018,5,MOLDOVA,2466.0,
2018,5,"MOLDOVA, REPUBLIC OF",,16599.512000000002
2018,5,MONACO,,23.855
2018,5,MONTENEGRO,1200.0,12425.544
2018,5,MOROCCO,13955.0,
2018,5,NETHERLANDS,50631.0,1006598.676
2018,5,NORTH MACEDONIA,,10664.734
2018,5,NORWAY,63090.0,263745.306
2018,5,POLAND,37133.0,267694.015
2018,5,PORTUGAL,39403.0,433757.422
2018,5,REPUBLIC OF NORTH MACEDONIA,1447.0,
2018,5,ROMANIA,11244.0,119069.72
2018,5,SERBIA,5657.0,34513.406
2018,5,SLOVAKIA,1912.0,13544.671
2018,5,SLOVENIA,3255.0,11442.211
2018,5,SPAIN,186461.0,1601844.365
2018,5,SWEDEN,33716.0,286821.046
2018,5,SWITZERLAND,39445.0,473108.646
2018,5,TÜRKIYE,93057.0,1374150.148
2018,5,UKRAINE,8673.0,
2018,5,UNITED KINGDOM,192527.0,3276214.159
2018,6,ALBANIA,2313.0,13670.33
2018,6,ARMENIA,1948.0,20914.59
2018,6,AUSTRIA,30852.0,249031.368
2018,6,BELGIUM,30385.0,407400.811
2018,6,BOSNIA AND HERZEGOVINA,1113.0,10641.092
2018,6,BULGARIA,5311.0,112055.33
2018,6,CANARY ISLANDS,,263088.62
2018,6,CROATIA,4089.0,89148.993
2018,6,CYPRUS,8973.0,122561.363
2018,6,CZECH REPUBLIC,17053.0,
2018,6,CZECHIA,,143742.371
2018,6,DENMARK,24282.0,283484.878
2018,6,ESTONIA,4248.0,19951.323
2018,6,FINLAND,16422.0,209088.242
2018,6,FRANCE,171919.0,1934246.206
2018,6,GEORGIA,3473.0,45052.76
2018,6,GERMANY,189354.0,2696329.033
2018,6,GREECE,62645.0,597067.899
2018,6,HUNGARY,10187.0,93381.272
2018,6,ICELAND,,91130.232
2018,6,IRELAND,28010.0,321497.22000000003
2018,6,ISRAEL,13916.0,
2018,6,ITALY,110593.0,1358650.943
2018,6,KOSOVO,,10583.007
2018,6,LATVIA,7616.0,44757.564
2018,6,LITHUANIA,5739.0,38063.681
2018,6,LUXEMBOURG,6824.0,142145.08000000002
2018,6,MALTA,5390.0,46781.176
2018,6,MOLDOVA,2856.0,
2018,6,"MOLDOVA, REPUBLIC OF",,19728.584000000003
2018,6,MONACO,,44.416
2018,6,MONTENEGRO,1433.0,22355.921
2018,6,MOROCCO,14156.0,
2018,6,NETHERLANDS,49425.0,985005.892
2018,6,NORTH MACEDONIA,,12162.704
2018,6,NORWAY,64142.0,283221.632
2018,6,POLAND,40392.0,295275.939
2018,6,PORTUGAL,40614.0,470129.434
2018,6,REPUBLIC OF NORTH MACEDONIA,1610.0,
2018,6,ROMANIA,11365.0,127223.49
2018,6,SERBIA,6257.0,38464.421
2018,6,SLOVAKIA,2540.0,21312.031
2018,6,SLOVENIA,3256.0,12183.819
2018,6,SPAIN,196751.0,1728399.41
2018,6,SWEDEN,31296.0,289926.916
2018,6,SWITZERLAND,39625.0,487119.096
2018,6,TÜRKIYE,99187.0,1483262.145
2018,6,UKRAINE,8812.0,
2018,6,UNITED KINGDOM,194599.0,3323213.92
2018,7,ALBANIA,2766.0,16518.246
2018,7,ARMENIA,2318.0,25209.236
2018,7,AUSTRIA,31358.0,262270.031
2018,7,BELGIUM,32233.0,448035.902
2018,7,BOSNIA AND HERZEGOVINA,1463.0,15889.263
2018,7,BULGARIA,5559.0,130963.629
2018,7,CANARY ISLANDS,,289434.734
2018,7,CROATIA,4459.0,113491.639
2018,7,CYPRUS,9635.0,129982.678
2018,7,CZECH REPUBLIC,17650.0,
2018,7,CZECHIA,,156769.586
2018,7,DENMARK,23604.0,303352.65
2018,7,ESTONIA,4337.0,20049.579
2018,7,FINLAND,16089.0,214014.46
2018,7,FRANCE,182915.0,2132486.129
2018,7,GEORGIA,3970.0,53849.935
2018,7,GERMANY,195879.0,2835892.422
2018,7,GREECE,73744.0,691738.54
2018,7,HUNGARY,11114.0,100990.138
2018,7,ICELAND,,96404.109
2018,7,IRELAND,28774.0,332935.06
2018,7,ISRAEL,16382.0,
2018,7,ITALY,119111.0,1476013.6
2018,7,KOSOVO,,14223.53
2018,7,LATVIA,7775.0,44274.894
2018,7,LITHUANIA,5743.0,36160.756
2018,7,LUXEMBOURG,6604.0,143430.024
2018,7,MALTA,5800.0,49448.113
2018,7,MOLDOVA,3011.0,
2018,7,"MOLDOVA, REPUBLIC OF",,21069.333
2018,7,MONACO,,52.655
2018,7,MONTENEGRO,1703.0,26385.092
2018,7,MOROCCO,16355.0,
2018,7,NETHERLANDS,51444.0,1043044.562
2018,7,NORTH MACEDONIA,,14420.488
2018,7,NORWAY,59862.0,296430.035
2018,7,POLAND,42006.0,316375.361
2018,7,PORTUGAL,43302.0,506120.038
2018,7,REPUBLIC OF NORTH MACEDONIA,1814.0,
2018,7,ROMANIA,12291.0,142827.429
2018,7,SERBIA,7066.0,46082.942
2018,7,SLOVAKIA,2824.0,26605.887
2018,7,SLOVENIA,3425.0,13319.008
2018,7,SPAIN,211831.0,1868976.924
2018,7,SWEDEN,28743.0,296011.171
2018,7,SWITZERLAND,41321.0,523718.356
2018,7,TÜRKIYE,108568.0,1624956.635
2018,7,UKRAINE,9181.0,
2018,7,UNITED KINGDOM,201489.0,3503164.584
2018,8,ALBANIA,2879.0,17471.914
2018,8,ARMENIA,2390.0,26424.401
2018,8,AUSTRIA,31500.0,265128.438
2018,8,BELGIUM,31413.0,445181.855
2018,8,BOSNIA AND HERZEGOVINA,1458.0,16570.185
2018,8,BULGARIA,5472.0,127418.117
2018,8,CANARY ISLANDS,,293409.706
2018,8,CROATIA,4405.0,107789.06
2018,8,CYPRUS,9769.0,129677.644
2018,8,CZECH REPUBLIC,17807.0,
2018,8,CZECHIA,,157886.822
2018,8,DENMARK,24114.0,289818.417
2018,8,ESTONIA,4287.0,19678.128
2018,8,FINLAND,16894.0,213699.372
2018,8,FRANCE,169887.0,2106004.867
2018,8,GEORGIA,4012.0,55160.447
2018,8,GERMANY,194103.0,2836180.098
2018,8,GREECE,74415.0,690712.229
2018,8,HUNGARY,11064.0,104064.985
2018,8,ICELAND,,96091.987
2018,8,IRELAND,28089.0,326396.927
2018,8,ISRAEL,17298.0,
2018,8,ITALY,115888.0,1478662.662
2018,8,KOSOVO,,15180.992
2018,8,LATVIA,7928.0,44742.646
2018,8,LITHUANIA,5703.0,36080.492
2018,8,LUXEMBOURG,6262.0,143020.257
2018,8,MALTA,5797.0,48869.145
2018,8,MOLDOVA,3022.0,
2018,8,"MOLDOVA, REPUBLIC OF",,21228.826
2018,8,MONACO,,57.029
2018,8,MONTENEGRO,1679.0,27052.824
2018,8,MOROCCO,16514.0,
2018,8,NETHERLANDS,51297.0,1048448.853
2018,8,NORTH MACEDONIA,,14757.634
2018,8,NORWAY,65438.0,288819.672
2018,8,POLAND,42109.0,320713.129
2018,8,PORTUGAL,43720.0,504867.85
2018,8,REPUBLIC OF NORTH MACEDONIA,1829.0,
2018,8,ROMANIA,12428.0,143783.877
2018,8,SERBIA,7110.0,46326.925
2018,8,SLOVAKIA,2848.0,26129.896
2018,8,SLOVENIA,3528.0,13216.672
2018,8,SPAIN,208731.0,1849485.72
2018,8,SWEDEN,31310.0,293925.59
2018,8,SWITZERLAND,40468.0,523083.456
2018,8,TÜRKIYE,108269.0,1623924.088
2018,8,UKRAINE,9164.0,
2018,8,UNITED KINGDOM,200200.0,3503786.867
2018,9,ALBANIA,2429.0,14805.192
2018,9,ARMENIA,2047.0,21717.646
2018,9,AUSTRIA,31258.0,254578.053
2018,9,BELGIUM,30200.0,426885.967
2018,9,BOSNIA AND HERZEGOVINA,1096.0,9897.647
2018,9,BULGARIA,5364.0,96174.153
2018,9,CANARY ISLANDS,,271256.403
2018,9,CROATIA,4160.0,89693.957
2018,9,CYPRUS,9026.0,122455.009
2018,9,CZECH REPUBLIC,17240.0,
2018,9,CZECHIA,,151067.607
2018,9,DENMARK,23889.0,273745.849
2018,9,ESTONIA,4221.0,19112.354
2018,9,FINLAND,16958.0,209521.714
2018,9,FRANCE,172593.0,1953725.818
2018,9,GEORGIA,3490.0,46283.738
2018,9,GERMANY,196792.0,2775447.214
2018,9,GREECE,63004.0,596746.785
2018,9,HUNGARY,10470.0,97934.142
2018,9,ICELAND,,84205.314
2018,9,IRELAND,27102.0,316818.853
2018,9,ISRAEL,14806.0,
2018,9,ITALY,112506.0,1384327.845
2018,9,KOSOVO,,10672.681
2018,9,LATVIA,7563.0,42649.397
2018,9,LITHUANIA,5501.0,35546.561
2018,9,LUXEMBOURG,6685.0,146423.241
2018,9,MALTA,5425.0,46973.593
2018,9,MOLDOVA,2713.0,
2018,9,"MOLDOVA, REPUBLIC OF",,18723.994
2018,9,MONACO,,38.871
2018,9,MONTENEGRO,1443.0,21513.735
2018,9,MOROCCO,15248.0,
2018,9,NETHERLANDS,50009.0,995645.474
2018,9,NORTH MACEDONIA,,13405.447
2018,9,NORWAY,64178.0,270763.181
2018,9,POLAND,40938.0,300041.454
2018,9,PORTUGAL,41007.0,477835.33
2018,9,REPUBLIC OF NORTH MACEDONIA,1744.0,
2018,9,ROMANIA,11783.0,135268.232
2018,9,SERBIA,6403.0,40456.922
2018,9,SLOVAKIA,2561.0,21773.412
2018,9,SLOVENIA,3194.0,12139.106
2018,9,SPAIN,197694.0,1744963.684
2018,9,SWEDEN,33290.0,287376.541
2018,9,SWITZERLAND,39821.0,496593.991
2018,9,TÜRKIYE,100364.0,1499138.819
2018,9,UKRAINE,9232.0,
2018,9,UNITED KINGDOM,193109.0,3329222.188
2018,10,ALBANIA,1918.0,10587.33
2018,10,ARMENIA,1997.0,20932.492
2018,10,AUSTRIA,30684.0,249767.676
2018,10,BELGIUM,29370.0,417046.823
2018,10,BOSNIA AND HERZEGOVINA,997.0,7344.213000000001
2018,10,BULGARIA,5212.0,51921.247
2018,10,CANARY ISLANDS,,318535.108
2018,10,CROATIA,4011.0,61343.324
2018,10,CYPRUS,8279.0,110918.442
2018,10,CZECH REPUBLIC,14605.0,
2018,10,CZECHIA,,120060.22
2018,10,DENMARK,24034.0,271738.699
2018,10,ESTONIA,4301.0,19532.055
2018,10,FINLAND,16912.0,216269.314
2018,10,FRANCE,165439.0,1909668.063
2018,10,GEORGIA,3260.0,40735.472
2018,10,GERMANY,201505.0,2807945.435
2018,10,GREECE,45431.0,411717.885
2018,10,HUNGARY,10149.0,93539.674
2018,10,ICELAND,,69600.506
2018,10,IRELAND,26281.0,303928.011
2018,10,ISRAEL,13605.0,
2018,10,ITALY,108299.0,1279218.119
2018,10,KOSOVO,,9688.906
2018,10,LATVIA,7505.0,42188.876
2018,10,LITHUANIA,5569.0,35750.276
2018,10,LUXEMBOURG,6735.0,148561.064
2018,10,MALTA,5276.0,45951.79
2018,10,MOLDOVA,2336.0,
2018,10,"MOLDOVA, REPUBLIC OF",,15332.522
2018,10,MONACO,,19.365
2018,10,MONTENEGRO,1155.0,9349.304
2018,10,MOROCCO,15845.0,
2018,10,NETHERLANDS,50757.0,1003050.864
2018,10,NORTH MACEDONIA,,10709.202
2018,10,NORWAY,68166.0,286372.449
2018,10,POLAND,37514.0,261921.842
2018,10,PORTUGAL,39110.0,445057.862
2018,10,REPUBLIC OF NORTH MACEDONIA,1503.0,
2018,10,ROMANIA,11194.0,123414.899
2018,10,SERBIA,5777.0,35370.765
2018,10,SLOVAKIA,1910.0,13636.829
2018,10,SLOVENIA,3105.0,10878.664
2018,10,SPAIN,189761.0,1652746.04
2018,10,SWEDEN,33831.0,284688.216
2018,10,SWITZERLAND,40155.0,507498.575
2018,10,TÜRKIYE,95327.0,1403950.466
2018,10,UKRAINE,8680.0,
2018,10,UNITED KINGDOM,190167.0,3275204.96
2018,11,ALBANIA,1766.0,9841.87
2018,11,ARMENIA,1805.0,18138.541
2018,11,AUSTRIA,27531.0,213997.485
2018,11,BELGIUM,26398.0,393658.12
2018,11,BOSNIA AND HERZEGOVINA,844.0,5580.715
2018,11,BULGARIA,4345.0,39683.869
2018,11,CANARY ISLANDS,,339775.542
2018,11,CROATIA,3251.0,22081.893
2018,11,CYPRUS,4928.0,62707.273
2018,11,CZECH REPUBLIC,12188.0,
2018,11,CZECHIA,,92550.496
2018,11,DENMARK,21438.0,231765.605
2018,11,ESTONIA,3768.0,16580.907
2018,11,FINLAND,16023.0,205090.809
2018,11,FRANCE,137903.0,1658453.34
2018,11,GEORGIA,2977.0,36117.111
2018,11,GERMANY,172236.0,2436494.342
2018,11,GREECE,23421.0,155343.111
2018,11,HUNGARY,8873.0,76855.081
2018,11,ICELAND,,48107.74
2018,11,IRELAND,21925.0,237609.222
2018,11,ISRAEL,11103.0,
2018,11,ITALY,90181.0,1033092.872
2018,11,KOSOVO,,8678.923
2018,11,LATVIA,6350.0,35032.58
2018,11,LITHUANIA,4786.0,28899.769
2018,11,LUXEMBOURG,6053.0,162563.164
2018,11,MALTA,4002.0,33932.459
2018,11,MOLDOVA,1939.0,
2018,11,"MOLDOVA, REPUBLIC OF",,12388.146
2018,11,MONACO,,13.477
2018,11,MONTENEGRO,895.0,5230.575
2018,11,MOROCCO,15382.0,
2018,11,NETHERLANDS,42667.0,861615.565
2018,11,NORTH MACEDONIA,,8589.698
2018,11,NORWAY,62832.0,260308.039
2018,11,POLAND,32053.0,226197.256
2018,11,PORTUGAL,30744.0,348713.081
2018,11,REPUBLIC OF NORTH MACEDONIA,1250.0,
2018,11,ROMANIA,9954.0,105529.214
2018,11,SERBIA,4794.0,28942.173000000003
2018,11,SLOVAKIA,1649.0,11418.648
2018,11,SLOVENIA,2517.0,8034.608
2018,11,SPAIN,148406.0,1212080.095
2018,11,SWEDEN,31219.0,256464.798
2018,11,SWITZERLAND,34017.0,436715.583
2018,11,TÜRKIYE,75649.0,1063273.72
2018,11,UKRAINE,7937.0,
2018,11,UNITED KINGDOM,157259.0,2772753.468
2018,12,ALBANIA,1984.0,10977.57
2018,12,ARMENIA,1956.0,20026.108
2018,12,AUSTRIA,27509.0,222340.726
2018,12,BELGIUM,25206.0,384556.278
2018,12,BOSNIA AND HERZEGOVINA,784.0,6042.597000000001
2018,12,BULGARIA,4503.0,43686.594
2018,12,CANARY ISLANDS,,357263.46
2018,12,CROATIA,3064.0,18897.736
2018,12,CYPRUS,4164.0,49859.413
2018,12,CZECH REPUBLIC,11810.0,
2018,12,CZECHIA,,92495.282
2018,12,DENMARK,19042.0,226448.665
2018,12,ESTONIA,3422.0,15621.663
2018,12,FINLAND,15418.0,230067.221
2018,12,FRANCE,137361.0,1722219.645
2018,12,GEORGIA,2908.0,34627.28
2018,12,GERMANY,159377.0,2369153.333
2018,12,GREECE,22724.0,145895.076
2018,12,HUNGARY,8877.0,76367.479
2018,12,ICELAND,,41848.465
2018,12,IRELAND,21656.0,234396.408
2018,12,ISRAEL,11248.0,
2018,12,ITALY,90138.0,1060084.182
2018,12,KOSOVO,,9965.66
2018,12,LATVIA,6348.0,35197.757
2018,12,LIECHTENSTEIN,,0.51
2018,12,LITHUANIA,4563.0,28596.937
2018,12,LUXEMBOURG,5660.0,153451.78
2018,12,MALTA,3892.0,32145.967
2018,12,MOLDOVA,1935.0,
2018,12,"MOLDOVA, REPUBLIC OF",,13018.441
2018,12,MONACO,,11.724
2018,12,MONTENEGRO,938.0,5270.299
2018,12,MOROCCO,16477.0,
2018,12,NETHERLANDS,41831.0,876671.219
2018,12,NORTH MACEDONIA,,9399.904
2018,12,NORWAY,53702.0,230043.881
2018,12,POLAND,31588.0,225082.781
2018,12,PORTUGAL,31264.0,359009.263
2018,12,REPUBLIC OF NORTH MACEDONIA,1325.0,
2018,12,ROMANIA,9588.0,107609.472
2018,12,SERBIA,4908.0,31594.503
2018,12,SLOVAKIA,1571.0,11333.274
2018,12,SLOVENIA,2478.0,8423.648000000001
2018,12,SPAIN,147621.0,1233630.303
2018,12,SWEDEN,27240.0,258929.897
2018,12,SWITZERLAND,36192.0,469141.924
2018,12,TÜRKIYE,75152.0,1061085.132
2018,12,UKRAINE,7767.0,
2018,12,UNITED KINGDOM,157030.0,2864753.909
2019,1,ALBANIA,1977.0,10895.621
2019,1,ARMENIA,1842.0,18597.138
2019,1,AUSTRIA,26725.0,219501.064
2019,1,BELGIUM,25093.0,370106.997
2019,1,BOSNIA AND HERZEGOVINA,790.0,5776.506
2019,1,BULGARIA,4637.0,43230.834
2019,1,CANARY ISLANDS,,339365.966
2019,1,CROATIA,3068.0,18135.72
2019,1,CYPRUS,3953.0,46901.067
2019,1,CZECH REPUBLIC,10771.0,
2019,1,CZECHIA,,84870.843
2019,1,DENMARK,19397.0,236863.743
2019,1,ESTONIA,3508.0,15412.013
2019,1,FINLAND,15736.0,219417.596
2019,1,FRANCE,133445.0,1683623.701
2019,1,GEORGIA,2876.0,34488.037
2019,1,GERMANY,156503.0,2351235.177
2019,1,GREECE,21157.0,136161.84
2019,1,HUNGARY,8508.0,72386.129
2019,1,ICELAND,,36940.649
2019,1,IRELAND,21213.0,219823.46
2019,1,ISRAEL,10900.0,
2019,1,ITALY,87776.0,1021526.39
2019,1,KOSOVO,,9717.496
2019,1,LATVIA,6264.0,34493.75
2019,1,LITHUANIA,4702.0,28709.419
2019,1,LUXEMBOURG,5458.0,136674.797
2019,1,MALTA,3656.0,30665.519
2019,1,MOLDOVA,1966.0,
2019,1,"MOLDOVA, REPUBLIC OF",,13654.738
2019,1,MONACO,,11.74
2019,1,MONTENEGRO,904.0,5158.74
2019,1,MOROCCO,15939.0,
2019,1,NETHERLANDS,40881.0,861054.277
2019,1,NORTH MACEDONIA,,9164.31
2019,1,NORWAY,57623.0,241299.211
2019,1,POLAND,31963.0,227349.833
2019,1,PORTUGAL,29909.0,352422.619
2019,1,REPUBLIC OF NORTH MACEDONIA,1302.0,
2019,1,ROMANIA,9631.0,108472.64
2019,1,SERBIA,4732.0,28261.288
2019,1,SLOVAKIA,1376.0,10726.651
2019,1,SLOVENIA,2511.0,8334.247000000001
2019,1,SPAIN,143793.0,1203517.492
2019,1,SWEDEN,27917.0,264669.542
2019,1,SWITZERLAND,37202.0,472737.081
2019,1,TÜRKIYE,76181.0,1083572.616
2019,1,UKRAINE,7604.0,
2019,1,UNITED KINGDOM,153735.0,2833445.281
2019,2,ALBANIA,1688.0,9184.611
2019,2,ARMENIA,1459.0,14635.82
2019,2,AUSTRIA,26214.0,206375.774
2019,2,BELGIUM,22484.0,321350.523
2019,2,BOSNIA AND HERZEGOVINA,746.0,5220.069
2019,2,BULGARIA,4183.0,39473.855
2019,2,CANARY ISLANDS,,297888.361
2019,2,CROATIA,2849.0,17070.608
2019,2,CYPRUS,3705.0,44807.413
2019,2,CZECH REPUBLIC,10055.0,
2019,2,CZECHIA,,77135.466
2019,2,DENMARK,18857.0,219906.494
2019,2,ESTONIA,3124.0,14138.037
2019,2,FINLAND,14557.0,200931.881
2019,2,FRANCE,126615.0,1531815.247
2019,2,GEORGIA,2542.0,30610.157
2019,2,GERMANY,151621.0,2151930.929
2019,2,GREECE,19084.0,123364.266
2019,2,HUNGARY,7870.0,66164.191
2019,2,ICELAND,,29928.376
2019,2,IRELAND,19875.0,194519.412
2019,2,ISRAEL,9795.0,
2019,2,ITALY,82137.0,926249.558
2019,2,KOSOVO,,7539.148
2019,2,LATVIA,5534.0,30301.811
2019,2,LITHUANIA,4310.0,25707.144
2019,2,LUXEMBOURG,5263.0,125203.216
2019,2,MALTA,3335.0,28093.056
2019,2,MOLDOVA,1745.0,
2019,2,"MOLDOVA, REPUBLIC OF",,11424.836
2019,2,MONACO,,15.669
2019,2,MONTENEGRO,846.0,4520.02
2019,2,MOROCCO,14216.0,
2019,2,NETHERLANDS,39254.0,781641.64
2019,2,NORTH MACEDONIA,,7922.08
2019,2,NORWAY,54473.0,224406.965
2019,2,POLAND,29587.0,210743.227
2019,2,PORTUGAL,27236.0,311700.799
2019,2,REPUBLIC OF NORTH MACEDONIA,1136.0,
2019,2,ROMANIA,8933.0,95121.437
2019,2,SERBIA,4311.0,24998.495
2019,2,SLOVAKIA,1329.0,10384.592
2019,2,SLOVENIA,2397.0,7824.161
2019,2,SPAIN,134122.0,1109504.145
2019,2,SWEDEN,26642.0,243842.438
2019,2,SWITZERLAND,34378.0,426740.053
2019,2,TÜRKIYE,68527.0,981700.508
2019,2,UKRAINE,6713.0,
2019,2,UNITED KINGDOM,147709.0,2586421.421
2019,3,ALBANIA,1853.0,10184.113
2019,3,ARMENIA,1674.0,16968.048000000003
2019,3,AUSTRIA,30501.0,257129.458
2019,3,BELGIUM,26076.0,392326.136
2019,3,BOSNIA AND HERZEGOVINA,900.0,6179.1
2019,3,BULGARIA,4773.0,44049.93
2019,3,CANARY ISLANDS,,347973.24
2019,3,CROATIA,3291.0,21392.877
2019,3,CYPRUS,4625.0,58219.129
2019,3,CZECH REPUBLIC,12034.0,
2019,3,CZECHIA,,93554.445
2019,3,DENMARK,22129.0,259038.749
2019,3,ESTONIA,3483.0,16022.745
2019,3,FINLAND,16402.0,226857.088
2019,3,FRANCE,146775.0,1760003.67
2019,3,GEORGIA,3121.0,38081.741
2019,3,GERMANY,171194.0,2529401.158
2019,3,GREECE,22394.0,146762.608
2019,3,HUNGARY,9180.0,79551.856
2019,3,ICELAND,,38639.575
2019,3,IRELAND,22709.0,237558.597
2019,3,ISRAEL,11638.0,
2019,3,ITALY,92802.0,1085810.869
2019,3,KOSOVO,,8665.595000000001
2019,3,LATVIA,6358.0,35659.304000000004
2019,3,LITHUANIA,4710.0,27950.63
2019,3,LUXEMBOURG,6009.0,151311.671
2019,3,MALTA,4071.0,34319.011
2019,3,MOLDOVA,1959.0,
2019,3,"MOLDOVA, REPUBLIC OF",,13143.454
2019,3,MONACO,,30.425
2019,3,MONTENEGRO,939.0,5532.091
2019,3,MOROCCO,16290.0,
2019,3,NETHERLANDS,44627.0,899493.138
2019,3,NORTH MACEDONIA,,9200.918
2019,3,NORWAY,61222.0,261215.746
2019,3,POLAND,32970.0,234769.22
2019,3,PORTUGAL,31940.0,365707.97
2019,3,REPUBLIC OF NORTH MACEDONIA,1307.0,
2019,3,ROMANIA,9899.0,104632.607
2019,3,SERBIA,4796.0,28353.148
2019,3,SLOVAKIA,1574.0,11509.787
2019,3,SLOVENIA,2668.0,8762.22
2019,3,SPAIN,156406.0,1290444.556
2019,3,SWEDEN,31411.0,284791.097
2019,3,SWITZERLAND,38910.0,484734.866
2019,3,TÜRKIYE,77256.0,1134566.687
2019,3,UKRAINE,7672.0,
2019,3,UNITED KINGDOM,166648.0,2938482.027
2019,4,ALBANIA,2178.0,12340.132
2019,4,ARMENIA,1612.0,17168.766
2019,4,AUSTRIA,30236.0,273207.293
2019,4,BELGIUM,28693.0,407587.498
2019,4,BOSNIA AND HERZEGOVINA,1020.0,9074.437
2019,4,BULGARIA,4937.0,47262.183
